REF_CLOSING_DESCRIPTION,Attraction,ENTITY_TYPE,DEB_TIME,FIN_TIME,UPDATE_TIME,WORK_DATE,Holidays,Weekends
Fermeture Réhab,Inverted Coaster,ATTR,2019-12-14 23:59:00.000,2019-12-14 23:59:00.000,2019-12-15 08:33:41.000,2019-12-14,0,1
,Go-Karts,ATTR,2019-12-14 08:00:00.000,2019-12-14 22:13:00.000,2019-12-15 08:33:34.000,2019-12-14,0,1
,Swing Ride,ATTR,2019-12-14 08:00:00.000,2019-12-14 22:03:00.000,2019-12-15 08:33:38.000,2019-12-14,0,1
,Dizzy Dropper,ATTR,2019-12-14 07:56:00.000,2019-12-14 21:22:00.000,2019-12-15 08:33:38.000,2019-12-14,0,1
,Giga Coaster,ATTR,2019-12-14 08:51:00.000,2019-12-14 22:03:00.000,2019-12-15 08:33:40.000,2019-12-14,0,1
,Giant Wheel,ATTR,2019-12-14 08:00:00.000,2019-12-14 22:11:00.000,2019-12-15 08:33:41.000,2019-12-14,0,1
,Water Ride,ATTR,2019-12-14 09:00:00.000,2019-12-14 21:14:00.000,2019-12-15 08:33:38.000,2019-12-14,0,1
,Spiral Slide,ATTR,2019-12-14 08:00:00.000,2019-12-14 18:42:00.000,2019-12-15 08:33:43.000,2019-12-14,0,1
,Bungee Jump,ATTR,2019-12-14 08:55:00.000,2019-12-14 22:01:00.000,2019-12-15 08:33:32.000,2019-12-14,0,1
,Haunted House,ATTR,2019-12-14 08:59:00.000,2019-12-14 20:56:00.000,2019-12-15 08:33:38.000,2019-12-14,0,1
,PortAventura World,PARK,2019-12-14 08:00:00.000,2019-12-14 09:00:00.000,2019-12-15 08:33:51.000,2019-12-14,0,1
,PortAventura World,PARK,2019-12-14 09:00:00.000,2019-12-14 22:00:00.000,2019-12-15 08:33:51.000,2019-12-14,0,1
,Crazy Dance,ATTR,2019-12-14 10:00:00.000,2019-12-14 22:09:00.000,2019-12-15 08:33:32.000,2019-12-14,0,1
,Rapids Ride,ATTR,2019-12-14 09:00:00.000,2019-12-14 17:07:00.000,2019-12-15 08:33:40.000,2019-12-14,0,1
,Spinning Coaster,ATTR,2019-12-14 08:53:00.000,2019-12-14 22:13:00.000,2019-12-15 08:33:34.000,2019-12-14,0,1
,Merry Go Round,ATTR,2019-12-14 07:51:00.000,2019-12-14 22:10:00.000,2019-12-15 08:33:41.000,2019-12-14,0,1
,PortAventura World,PARK,2019-12-15 09:00:00.000,2019-12-15 21:00:00.000,2019-12-16 07:57:46.000,2019-12-15,0,1
,Zipline,ATTR,2019-12-15 08:00:00.000,2019-12-15 21:10:00.000,2019-12-16 07:57:33.000,2019-12-15,0,1
,PortAventura World,PARK,2019-12-15 08:00:00.000,2019-12-15 09:00:00.000,2019-12-16 07:57:46.000,2019-12-15,0,1
,Bumper Cars,ATTR,2019-12-15 08:00:00.000,2019-12-15 20:06:00.000,2019-12-16 07:57:36.000,2019-12-15,0,1
,Free Fall,ATTR,2019-12-15 08:00:00.000,2019-12-15 18:29:00.000,2019-12-16 07:57:39.000,2019-12-15,0,1
,Haunted House,ATTR,2019-12-15 08:42:00.000,2019-12-15 19:50:00.000,2019-12-16 07:57:34.000,2019-12-15,0,1
,Oz Theatre,ATTR,2019-12-15 11:00:00.000,2019-12-15 17:16:00.000,2019-12-16 07:57:32.000,2019-12-15,0,1
,Roller Coaster,ATTR,2019-12-15 10:00:00.000,2019-12-15 18:05:00.000,2019-12-16 07:57:32.000,2019-12-15,0,1
,Circus Train,ATTR,2019-12-15 08:40:00.000,2019-12-15 17:18:00.000,2019-12-16 07:57:36.000,2019-12-15,0,1
,Flying Coaster,ATTR,2019-12-15 08:44:00.000,2019-12-15 21:16:00.000,2019-12-16 07:57:30.000,2019-12-15,0,1
,Kiddie Coaster,ATTR,2019-12-15 09:00:00.000,2019-12-15 17:08:00.000,2019-12-16 07:57:36.000,2019-12-15,0,1
,Rapids Ride,ATTR,2019-12-15 09:00:00.000,2019-12-15 17:11:00.000,2019-12-16 07:57:36.000,2019-12-15,0,1
,Himalaya Ride,ATTR,2019-12-15 08:33:00.000,2019-12-15 21:08:00.000,2019-12-16 07:57:33.000,2019-12-15,0,1
,Go-Karts,ATTR,2019-12-15 08:00:00.000,2019-12-15 21:14:00.000,2019-12-16 07:57:32.000,2019-12-15,0,1
,Swing Ride,ATTR,2019-12-15 08:00:00.000,2019-12-15 21:00:00.000,2019-12-16 07:57:34.000,2019-12-15,0,1
,Crazy Dance,ATTR,2019-12-15 08:22:00.000,2019-12-15 21:08:00.000,2019-12-16 07:57:30.000,2019-12-15,0,1
,Giant Wheel,ATTR,2019-12-15 07:50:00.000,2019-12-15 21:10:00.000,2019-12-16 07:57:38.000,2019-12-15,0,1
,Giga Coaster,ATTR,2019-12-15 09:00:00.000,2019-12-15 21:08:00.000,2019-12-16 07:57:36.000,2019-12-15,0,1
,Water Ride,ATTR,2019-12-15 09:00:00.000,2019-12-15 20:04:00.000,2019-12-16 07:57:34.000,2019-12-15,0,1
,Superman Ride,ATTR,2019-12-15 07:53:00.000,2019-12-15 17:19:00.000,2019-12-16 07:57:38.000,2019-12-15,0,1
,Spiral Slide,ATTR,2019-12-15 08:00:00.000,2019-12-15 18:37:00.000,2019-12-16 07:57:39.000,2019-12-15,0,1
,Dizzy Dropper,ATTR,2019-12-15 08:00:00.000,2019-12-15 20:10:00.000,2019-12-16 07:57:34.000,2019-12-15,0,1
,Merry Go Round,ATTR,2019-12-15 08:00:00.000,2019-12-15 21:12:00.000,2019-12-16 07:57:38.000,2019-12-15,0,1
Fermeture Réhab,Inverted Coaster,ATTR,2019-12-15 23:59:00.000,2019-12-15 23:59:00.000,2019-12-16 07:57:38.000,2019-12-15,0,1
,Bungee Jump,ATTR,2019-12-15 08:31:00.000,2019-12-15 21:00:00.000,2019-12-16 07:57:30.000,2019-12-15,0,1
,Drop Tower,ATTR,2019-12-15 08:00:00.000,2019-12-15 20:09:00.000,2019-12-16 07:57:34.000,2019-12-15,0,1
,Spinning Coaster,ATTR,2019-12-15 08:54:00.000,2019-12-15 21:11:00.000,2019-12-16 07:57:32.000,2019-12-15,0,1
,Merry Go Round,ATTR,2019-12-16 09:30:00.000,2019-12-16 19:11:00.000,2019-12-17 07:48:14.000,2019-12-16,0,0
,PortAventura World,PARK,2019-12-16 08:30:00.000,2019-12-16 09:30:00.000,2019-12-17 07:48:43.000,2019-12-16,0,0
,Crazy Dance,ATTR,2019-12-16 09:21:00.000,2019-12-16 19:11:00.000,2019-12-17 07:48:05.000,2019-12-16,0,0
,Dizzy Dropper,ATTR,2019-12-16 08:25:00.000,2019-12-16 18:19:00.000,2019-12-17 07:48:10.000,2019-12-16,0,0
,Kiddie Coaster,ATTR,2019-12-16 10:00:00.000,2019-12-16 17:13:00.000,2019-12-17 07:48:13.000,2019-12-16,0,0
,Zipline,ATTR,2019-12-16 08:30:00.000,2019-12-16 19:14:00.000,2019-12-17 07:48:08.000,2019-12-16,0,0
,Bumper Cars,ATTR,2019-12-16 08:30:00.000,2019-12-16 18:16:00.000,2019-12-17 07:48:13.000,2019-12-16,0,0
,Giga Coaster,ATTR,2019-12-16 09:37:00.000,2019-12-16 18:14:00.000,2019-12-17 07:48:13.000,2019-12-16,0,0
,PortAventura World,PARK,2019-12-16 10:00:00.000,2019-12-16 19:00:00.000,2019-12-17 07:48:43.000,2019-12-16,0,0
,Superman Ride,ATTR,2019-12-16 08:30:00.000,2019-12-16 17:20:00.000,2019-12-17 07:48:14.000,2019-12-16,0,0
,Roller Coaster,ATTR,2019-12-16 10:00:00.000,2019-12-16 18:17:00.000,2019-12-17 07:48:07.000,2019-12-16,0,0
,Haunted House,ATTR,2019-12-16 09:30:00.000,2019-12-16 17:58:00.000,2019-12-17 07:48:10.000,2019-12-16,0,0
,Flying Coaster,ATTR,2019-12-16 09:49:00.000,2019-12-16 19:12:00.000,2019-12-17 07:48:05.000,2019-12-16,0,0
Fermeture Réhab,Inverted Coaster,ATTR,2019-12-16 23:59:00.000,2019-12-16 23:59:00.000,2019-12-17 07:48:14.000,2019-12-16,0,0
,Giant Wheel,ATTR,2019-12-16 08:30:00.000,2019-12-16 19:22:00.000,2019-12-17 07:48:14.000,2019-12-16,0,0
,Free Fall,ATTR,2019-12-16 08:30:00.000,2019-12-16 18:28:00.000,2019-12-17 07:48:16.000,2019-12-16,0,0
,Drop Tower,ATTR,2019-12-16 08:24:00.000,2019-12-16 18:25:00.000,2019-12-17 07:48:10.000,2019-12-16,0,0
,Swing Ride,ATTR,2019-12-16 08:30:00.000,2019-12-16 18:23:00.000,2019-12-17 07:48:10.000,2019-12-16,0,0
,Spinning Coaster,ATTR,2019-12-16 09:18:00.000,2019-12-16 19:15:00.000,2019-12-17 07:48:07.000,2019-12-16,0,0
,Himalaya Ride,ATTR,2019-12-16 10:00:00.000,2019-12-16 19:07:00.000,2019-12-17 07:48:08.000,2019-12-16,0,0
,Water Ride,ATTR,2019-12-16 09:13:00.000,2019-12-16 18:22:00.000,2019-12-17 07:48:10.000,2019-12-16,0,0
,Spiral Slide,ATTR,2019-12-16 08:30:00.000,2019-12-16 18:23:00.000,2019-12-17 07:48:16.000,2019-12-16,0,0
,Oz Theatre,ATTR,2019-12-16 10:49:00.000,2019-12-16 17:16:00.000,2019-12-17 07:48:07.000,2019-12-16,0,0
,Bungee Jump,ATTR,2019-12-16 09:42:00.000,2019-12-16 19:00:00.000,2019-12-17 07:48:05.000,2019-12-16,0,0
,Go-Karts,ATTR,2019-12-16 08:30:00.000,2019-12-16 19:26:00.000,2019-12-17 07:48:07.000,2019-12-16,0,0
,Circus Train,ATTR,2019-12-16 09:45:00.000,2019-12-16 17:21:00.000,2019-12-17 07:48:13.000,2019-12-16,0,0
,Rapids Ride,ATTR,2019-12-16 09:42:00.000,2019-12-16 17:20:00.000,2019-12-17 07:48:13.000,2019-12-16,0,0
,Rapids Ride,ATTR,2019-12-17 09:39:00.000,2019-12-17 17:01:00.000,2019-12-18 07:30:39.000,2019-12-17,0,0
,Giga Coaster,ATTR,2019-12-17 09:17:00.000,2019-12-18 00:09:00.000,2019-12-18 07:30:39.000,2019-12-17,0,0
,Circus Train,ATTR,2019-12-17 09:44:00.000,2019-12-17 17:00:00.000,2019-12-18 07:30:39.000,2019-12-17,0,0
,Crazy Dance,ATTR,2019-12-17 09:11:00.000,2019-12-18 00:16:00.000,2019-12-18 07:30:33.000,2019-12-17,0,0
,Haunted House,ATTR,2019-12-17 09:29:00.000,2019-12-17 21:52:00.000,2019-12-18 07:30:38.000,2019-12-17,0,0
,PortAventura World,PARK,2019-12-17 08:30:00.000,2019-12-17 09:30:00.000,2019-12-18 07:30:55.000,2019-12-17,0,0
,Swing Ride,ATTR,2019-12-17 08:30:00.000,2019-12-18 00:03:00.000,2019-12-18 07:30:38.000,2019-12-17,0,0
,Giant Wheel,ATTR,2019-12-17 08:30:00.000,2019-12-18 00:09:00.000,2019-12-18 07:30:41.000,2019-12-17,0,0
,Drop Tower,ATTR,2019-12-17 08:30:00.000,2019-12-17 22:24:00.000,2019-12-18 07:30:38.000,2019-12-17,0,0
,Water Ride,ATTR,2019-12-17 08:26:00.000,2019-12-17 22:16:00.000,2019-12-18 07:30:38.000,2019-12-17,0,0
,PortAventura World,PARK,2019-12-17 10:00:00.000,2019-12-17 19:00:00.000,2019-12-18 07:30:55.000,2019-12-17,0,0
,Roller Coaster,ATTR,2019-12-17 10:00:00.000,2019-12-17 17:57:00.000,2019-12-18 07:30:34.000,2019-12-17,0,0
,Bungee Jump,ATTR,2019-12-17 09:52:00.000,2019-12-18 00:06:00.000,2019-12-18 07:30:33.000,2019-12-17,0,0
,Kiddie Coaster,ATTR,2019-12-17 09:49:00.000,2019-12-17 17:11:00.000,2019-12-18 07:30:39.000,2019-12-17,0,0
,Merry Go Round,ATTR,2019-12-17 09:30:00.000,2019-12-18 00:07:00.000,2019-12-18 07:30:41.000,2019-12-17,0,0
,Spinning Coaster,ATTR,2019-12-17 09:28:00.000,2019-12-18 00:14:00.000,2019-12-18 07:30:34.000,2019-12-17,0,0
,Bumper Cars,ATTR,2019-12-17 08:30:00.000,2019-12-17 22:10:00.000,2019-12-18 07:30:39.000,2019-12-17,0,0
,Zipline,ATTR,2019-12-17 08:30:00.000,2019-12-18 00:09:00.000,2019-12-18 07:30:36.000,2019-12-17,0,0
Fermeture Réhab,Inverted Coaster,ATTR,2019-12-17 23:59:00.000,2019-12-17 23:59:00.000,2019-12-18 07:30:41.000,2019-12-17,0,0
,Dizzy Dropper,ATTR,2019-12-17 08:30:00.000,2019-12-17 22:13:00.000,2019-12-18 07:30:38.000,2019-12-17,0,0
,Flying Coaster,ATTR,2019-12-17 10:00:00.000,2019-12-18 00:08:00.000,2019-12-18 07:30:33.000,2019-12-17,0,0
,Spiral Slide,ATTR,2019-12-17 08:30:00.000,2019-12-17 22:53:00.000,2019-12-18 07:30:43.000,2019-12-17,0,0
,Superman Ride,ATTR,2019-12-17 08:30:00.000,2019-12-17 17:18:00.000,2019-12-18 07:30:41.000,2019-12-17,0,0
,Himalaya Ride,ATTR,2019-12-17 10:00:00.000,2019-12-18 00:07:00.000,2019-12-18 07:30:36.000,2019-12-17,0,0
,Free Fall,ATTR,2019-12-17 08:30:00.000,2019-12-17 23:00:00.000,2019-12-18 07:30:43.000,2019-12-17,0,0
,Oz Theatre,ATTR,2019-12-17 11:00:00.000,2019-12-18 00:01:00.000,2019-12-18 07:30:34.000,2019-12-17,0,0
,Go-Karts,ATTR,2019-12-17 08:30:00.000,2019-12-18 00:08:00.000,2019-12-18 07:30:34.000,2019-12-17,0,0
,Zipline,ATTR,2019-12-18 08:30:00.000,2019-12-18 23:39:00.000,2019-12-19 07:30:15.000,2019-12-18,0,0
,Bungee Jump,ATTR,2019-12-18 09:45:00.000,2019-12-18 18:05:00.000,2019-12-19 07:30:11.000,2019-12-18,0,0
,Oz Theatre,ATTR,2019-12-18 10:55:00.000,2019-12-18 23:34:00.000,2019-12-19 07:30:13.000,2019-12-18,0,0
,Merry Go Round,ATTR,2019-12-18 09:30:00.000,2019-12-18 23:41:00.000,2019-12-19 07:30:23.000,2019-12-18,0,0
,PortAventura World,PARK,2019-12-18 08:30:00.000,2019-12-18 09:30:00.000,2019-12-19 07:30:35.000,2019-12-18,0,0
,Kiddie Coaster,ATTR,2019-12-18 09:52:00.000,2019-12-18 17:00:00.000,2019-12-19 07:30:21.000,2019-12-18,0,0
,Free Fall,ATTR,2019-12-18 08:30:00.000,2019-12-18 23:37:00.000,2019-12-19 07:30:25.000,2019-12-18,0,0
,Circus Train,ATTR,2019-12-18 09:02:00.000,2019-12-18 17:29:00.000,2019-12-19 07:30:21.000,2019-12-18,0,0
,Go-Karts,ATTR,2019-12-18 08:30:00.000,2019-12-18 23:37:00.000,2019-12-19 07:30:13.000,2019-12-18,0,0
,Superman Ride,ATTR,2019-12-18 08:27:00.000,2019-12-18 17:18:00.000,2019-12-19 07:30:23.000,2019-12-18,0,0
,Swing Ride,ATTR,2019-12-18 08:30:00.000,2019-12-18 23:34:00.000,2019-12-19 07:30:18.000,2019-12-18,0,0
,Bumper Cars,ATTR,2019-12-18 08:30:00.000,2019-12-18 21:21:00.000,2019-12-19 07:30:21.000,2019-12-18,0,0
Fermeture Réhab,Inverted Coaster,ATTR,2019-12-18 23:59:00.000,2019-12-18 23:59:00.000,2019-12-19 07:30:23.000,2019-12-18,0,0
,Spinning Coaster,ATTR,2019-12-18 09:17:00.000,2019-12-18 23:46:00.000,2019-12-19 07:30:13.000,2019-12-18,0,0
,Crazy Dance,ATTR,2019-12-18 09:12:00.000,2019-12-18 23:37:00.000,2019-12-19 07:30:11.000,2019-12-18,0,0
,Giant Wheel,ATTR,2019-12-18 08:30:00.000,2019-12-18 23:43:00.000,2019-12-19 07:30:23.000,2019-12-18,0,0
,Roller Coaster,ATTR,2019-12-18 10:00:00.000,2019-12-18 23:18:00.000,2019-12-19 07:30:13.000,2019-12-18,0,0
,Himalaya Ride,ATTR,2019-12-18 10:00:00.000,2019-12-18 18:10:00.000,2019-12-19 07:30:15.000,2019-12-18,0,0
,Flying Coaster,ATTR,2019-12-18 09:44:00.000,2019-12-18 23:44:00.000,2019-12-19 07:30:11.000,2019-12-18,0,0
,Haunted House,ATTR,2019-12-18 09:50:00.000,2019-12-18 21:13:00.000,2019-12-19 07:30:18.000,2019-12-18,0,0
,Rapids Ride,ATTR,2019-12-18 10:00:00.000,2019-12-18 17:18:00.000,2019-12-19 07:30:21.000,2019-12-18,0,0
,Dizzy Dropper,ATTR,2019-12-18 08:30:00.000,2019-12-18 21:23:00.000,2019-12-19 07:30:18.000,2019-12-18,0,0
,Drop Tower,ATTR,2019-12-18 08:23:00.000,2019-12-18 21:28:00.000,2019-12-19 07:30:18.000,2019-12-18,0,0
,Spiral Slide,ATTR,2019-12-18 08:30:00.000,2019-12-18 23:20:00.000,2019-12-19 07:30:25.000,2019-12-18,0,0
,Water Ride,ATTR,2019-12-18 09:34:00.000,2019-12-18 21:18:00.000,2019-12-19 07:30:18.000,2019-12-18,0,0
,PortAventura World,PARK,2019-12-18 10:00:00.000,2019-12-18 18:00:00.000,2019-12-19 07:30:35.000,2019-12-18,0,0
,Giga Coaster,ATTR,2019-12-18 09:44:00.000,2019-12-18 23:46:00.000,2019-12-19 07:30:21.000,2019-12-18,0,0
,Bumper Cars,ATTR,2019-12-19 08:30:00.000,2019-12-19 21:26:00.000,2019-12-20 08:12:43.000,2019-12-19,0,0
,Merry Go Round,ATTR,2019-12-19 09:30:00.000,2019-12-19 23:43:00.000,2019-12-20 08:12:45.000,2019-12-19,0,0
,Go-Karts,ATTR,2019-12-19 08:30:00.000,2019-12-20 00:10:00.000,2019-12-20 08:12:35.000,2019-12-19,0,0
,Dizzy Dropper,ATTR,2019-12-19 08:30:00.000,2019-12-19 21:24:00.000,2019-12-20 08:12:41.000,2019-12-19,0,0
,Kiddie Coaster,ATTR,2019-12-19 09:37:00.000,2019-12-19 17:10:00.000,2019-12-20 08:12:43.000,2019-12-19,0,0
,Zipline,ATTR,2019-12-19 08:30:00.000,2019-12-19 23:32:00.000,2019-12-20 08:12:40.000,2019-12-19,0,0
,Drop Tower,ATTR,2019-12-19 08:30:00.000,2019-12-19 21:22:00.000,2019-12-20 08:12:41.000,2019-12-19,0,0
Fermeture Réhab,Inverted Coaster,ATTR,2019-12-19 23:59:00.000,2019-12-19 23:59:00.000,2019-12-20 08:12:45.000,2019-12-19,0,0
,Rapids Ride,ATTR,2019-12-19 09:34:00.000,2019-12-19 17:17:00.000,2019-12-20 08:12:43.000,2019-12-19,0,0
,Spinning Coaster,ATTR,2019-12-19 09:26:00.000,2019-12-19 23:39:00.000,2019-12-20 08:12:35.000,2019-12-19,0,0
,Water Ride,ATTR,2019-12-19 09:53:00.000,2019-12-19 21:05:00.000,2019-12-20 08:12:41.000,2019-12-19,0,0
,Superman Ride,ATTR,2019-12-19 08:30:00.000,2019-12-19 17:22:00.000,2019-12-20 08:12:45.000,2019-12-19,0,0
,Himalaya Ride,ATTR,2019-12-19 10:00:00.000,2019-12-19 18:08:00.000,2019-12-20 08:12:40.000,2019-12-19,0,0
,Oz Theatre,ATTR,2019-12-19 11:00:00.000,2019-12-19 23:55:00.000,2019-12-20 08:12:35.000,2019-12-19,0,0
,Bungee Jump,ATTR,2019-12-19 09:43:00.000,2019-12-19 18:05:00.000,2019-12-20 08:12:33.000,2019-12-19,0,0
,Circus Train,ATTR,2019-12-19 09:39:00.000,2019-12-19 17:23:00.000,2019-12-20 08:12:43.000,2019-12-19,0,0
,Flying Coaster,ATTR,2019-12-19 09:45:00.000,2019-12-19 23:46:00.000,2019-12-20 08:12:33.000,2019-12-19,0,0
,Swing Ride,ATTR,2019-12-19 08:30:00.000,2019-12-19 23:32:00.000,2019-12-20 08:12:41.000,2019-12-19,0,0
,Giant Wheel,ATTR,2019-12-19 08:30:00.000,2019-12-19 23:42:00.000,2019-12-20 08:12:45.000,2019-12-19,0,0
,Spiral Slide,ATTR,2019-12-19 08:30:00.000,2019-12-19 23:30:00.000,2019-12-20 08:12:47.000,2019-12-19,0,0
,Free Fall,ATTR,2019-12-19 08:30:00.000,2019-12-19 23:44:00.000,2019-12-20 08:12:47.000,2019-12-19,0,0
,PortAventura World,PARK,2019-12-19 10:00:00.000,2019-12-19 18:00:00.000,2019-12-20 08:13:19.000,2019-12-19,0,0
,Roller Coaster,ATTR,2019-12-19 10:00:00.000,2019-12-19 23:30:00.000,2019-12-20 08:12:35.000,2019-12-19,0,0
,PortAventura World,PARK,2019-12-19 08:30:00.000,2019-12-19 09:30:00.000,2019-12-20 08:13:19.000,2019-12-19,0,0
,Haunted House,ATTR,2019-12-19 09:46:00.000,2019-12-19 21:15:00.000,2019-12-20 08:12:41.000,2019-12-19,0,0
,Giga Coaster,ATTR,2019-12-19 09:30:00.000,2019-12-19 23:42:00.000,2019-12-20 08:12:43.000,2019-12-19,0,0
,Crazy Dance,ATTR,2019-12-19 09:30:00.000,2019-12-19 23:36:00.000,2019-12-20 08:12:33.000,2019-12-19,0,0
,Free Fall,ATTR,2019-12-20 08:30:00.000,2019-12-20 23:01:00.000,2019-12-21 07:49:18.000,2019-12-20,0,0
,Giga Coaster,ATTR,2019-12-20 09:32:00.000,2019-12-20 23:42:00.000,2019-12-21 07:49:14.000,2019-12-20,0,0
,Oz Theatre,ATTR,2019-12-20 11:00:00.000,2019-12-20 23:47:00.000,2019-12-21 07:49:06.000,2019-12-20,0,0
,Water Ride,ATTR,2019-12-20 10:00:00.000,2019-12-20 23:44:00.000,2019-12-21 07:49:10.000,2019-12-20,0,0
,Swing Ride,ATTR,2019-12-20 08:30:00.000,2019-12-20 23:33:00.000,2019-12-21 07:49:10.000,2019-12-20,0,0
,Roller Coaster,ATTR,2019-12-20 10:00:00.000,2019-12-20 17:59:00.000,2019-12-21 07:49:06.000,2019-12-20,0,0
,Crazy Dance,ATTR,2019-12-20 09:28:00.000,2019-12-20 23:47:00.000,2019-12-21 07:49:05.000,2019-12-20,0,0
,Giant Wheel,ATTR,2019-12-20 08:30:00.000,2019-12-20 23:52:00.000,2019-12-21 07:49:16.000,2019-12-20,0,0
,Circus Train,ATTR,2019-12-20 09:49:00.000,2019-12-20 17:27:00.000,2019-12-21 07:49:14.000,2019-12-20,0,0
,PortAventura World,PARK,2019-12-20 08:30:00.000,2019-12-20 09:30:00.000,2019-12-21 07:49:38.000,2019-12-20,0,0
,Rapids Ride,ATTR,2019-12-20 09:37:00.000,2019-12-20 17:14:00.000,2019-12-21 07:49:14.000,2019-12-20,0,0
,Dizzy Dropper,ATTR,2019-12-20 08:30:00.000,2019-12-20 23:42:00.000,2019-12-21 07:49:10.000,2019-12-20,0,0
,Bumper Cars,ATTR,2019-12-20 08:30:00.000,2019-12-20 23:36:00.000,2019-12-21 07:49:14.000,2019-12-20,0,0
,Superman Ride,ATTR,2019-12-20 08:30:00.000,2019-12-20 17:19:00.000,2019-12-21 07:49:16.000,2019-12-20,0,0
,Himalaya Ride,ATTR,2019-12-20 09:18:00.000,2019-12-20 23:37:00.000,2019-12-21 07:49:08.000,2019-12-20,0,0
,PortAventura World,PARK,2019-12-20 10:00:00.000,2019-12-20 19:00:00.000,2019-12-21 07:49:38.000,2019-12-20,0,0
,Merry Go Round,ATTR,2019-12-20 09:24:00.000,2019-12-20 23:51:00.000,2019-12-21 07:49:16.000,2019-12-20,0,0
,Bungee Jump,ATTR,2019-12-20 09:53:00.000,2019-12-20 23:34:00.000,2019-12-21 07:49:05.000,2019-12-20,0,0
,Go-Karts,ATTR,2019-12-20 08:30:00.000,2019-12-20 23:52:00.000,2019-12-21 07:49:06.000,2019-12-20,0,0
,Haunted House,ATTR,2019-12-20 09:39:00.000,2019-12-20 23:35:00.000,2019-12-21 07:49:10.000,2019-12-20,0,0
,Spinning Coaster,ATTR,2019-12-20 09:06:00.000,2019-12-20 23:46:00.000,2019-12-21 07:49:06.000,2019-12-20,0,0
,Zipline,ATTR,2019-12-20 08:30:00.000,2019-12-20 23:41:00.000,2019-12-21 07:49:08.000,2019-12-20,0,0
,Spiral Slide,ATTR,2019-12-20 08:30:00.000,2019-12-20 23:00:00.000,2019-12-21 07:49:18.000,2019-12-20,0,0
,Kiddie Coaster,ATTR,2019-12-20 10:00:00.000,2019-12-20 17:09:00.000,2019-12-21 07:49:14.000,2019-12-20,0,0
Fermeture Réhab,Inverted Coaster,ATTR,2019-12-20 23:59:00.000,2019-12-20 23:59:00.000,2019-12-21 07:49:16.000,2019-12-20,0,0
,Drop Tower,ATTR,2019-12-20 08:30:00.000,2019-12-20 23:42:00.000,2019-12-21 07:49:10.000,2019-12-20,0,0
,Flying Coaster,ATTR,2019-12-20 09:46:00.000,2019-12-20 23:43:00.000,2019-12-21 07:49:05.000,2019-12-20,0,0
,Go-Karts,ATTR,2019-12-21 08:00:00.000,2019-12-21 22:06:00.000,2019-12-22 08:04:03.000,2019-12-21,0,1
,Circus Train,ATTR,2019-12-21 09:00:00.000,2019-12-21 17:34:00.000,2019-12-22 08:04:11.000,2019-12-21,0,1
,PortAventura World,PARK,2019-12-21 08:00:00.000,2019-12-21 09:00:00.000,2019-12-22 08:04:32.000,2019-12-21,0,1
,PortAventura World,PARK,2019-12-21 09:00:00.000,2019-12-21 22:00:00.000,2019-12-22 08:04:32.000,2019-12-21,0,1
,Himalaya Ride,ATTR,2019-12-21 08:46:00.000,2019-12-21 22:07:00.000,2019-12-22 08:04:07.000,2019-12-21,0,1
,Giant Wheel,ATTR,2019-12-21 08:00:00.000,2019-12-21 22:09:00.000,2019-12-22 08:04:12.000,2019-12-21,0,1
,Kiddie Coaster,ATTR,2019-12-21 09:00:00.000,2019-12-21 17:10:00.000,2019-12-22 08:04:11.000,2019-12-21,0,1
,Superman Ride,ATTR,2019-12-21 07:58:00.000,2019-12-21 17:18:00.000,2019-12-22 08:04:12.000,2019-12-21,0,1
,Bungee Jump,ATTR,2019-12-21 09:00:00.000,2019-12-21 22:04:00.000,2019-12-22 08:04:02.000,2019-12-21,0,1
,Flying Coaster,ATTR,2019-12-21 09:00:00.000,2019-12-21 22:10:00.000,2019-12-22 08:04:02.000,2019-12-21,0,1
,Zipline,ATTR,2019-12-21 08:00:00.000,2019-12-21 22:08:00.000,2019-12-22 08:04:07.000,2019-12-21,0,1
,Rapids Ride,ATTR,2019-12-21 09:00:00.000,2019-12-21 17:06:00.000,2019-12-22 08:04:11.000,2019-12-21,0,1
,Roller Coaster,ATTR,2019-12-21 10:00:00.000,2019-12-21 18:01:00.000,2019-12-22 08:04:03.000,2019-12-21,0,1
,Giga Coaster,ATTR,2019-12-21 09:00:00.000,2019-12-21 22:00:00.000,2019-12-22 08:04:11.000,2019-12-21,0,1
,Free Fall,ATTR,2019-12-21 08:00:00.000,2019-12-21 18:20:00.000,2019-12-22 08:04:14.000,2019-12-21,0,1
,Water Ride,ATTR,2019-12-21 09:00:00.000,2019-12-21 21:09:00.000,2019-12-22 08:04:09.000,2019-12-21,0,1
,Spinning Coaster,ATTR,2019-12-21 08:45:00.000,2019-12-21 22:16:00.000,2019-12-22 08:04:03.000,2019-12-21,0,1
,Swing Ride,ATTR,2019-12-21 08:00:00.000,2019-12-21 22:00:00.000,2019-12-22 08:04:09.000,2019-12-21,0,1
Fermeture Réhab,Inverted Coaster,ATTR,2019-12-21 23:59:00.000,2019-12-21 23:59:00.000,2019-12-22 08:04:12.000,2019-12-21,0,1
,Bumper Cars,ATTR,2019-12-21 08:00:00.000,2019-12-21 21:08:00.000,2019-12-22 08:04:11.000,2019-12-21,0,1
,Crazy Dance,ATTR,2019-12-21 08:06:00.000,2019-12-21 22:07:00.000,2019-12-22 08:04:02.000,2019-12-21,0,1
